model,pooling,layer,standardised,condition,mean_cos,ci_lo,ci_hi
qwen,mean_pool_hs,21,True,DI,0.20365898311138153,0.17822431656216514,0.20595602494488321
qwen,mean_pool_hs,21,True,II,0.021394770592451096,0.03173722699284556,0.031777231695568495
qwen,mean_pool_hs,21,True,SI,0.11200819164514542,0.09647388756408534,0.11000338408522735
qwen,mean_pool_hs,22,False,DI,0.9992045164108276,0.9990669095670448,0.9992757600469474
qwen,mean_pool_hs,22,False,II,0.9986448287963867,0.9985118706891299,0.9987145797184284
qwen,mean_pool_hs,22,False,SI,0.9989286065101624,0.9987008165343556,0.9990695188409451
qwen,mean_pool_hs,22,True,DI,0.18050457537174225,0.1620802731475291,0.1780791685752678
qwen,mean_pool_hs,22,True,II,0.014441924169659615,0.024195050820708282,0.024233096403122253
qwen,mean_pool_hs,22,True,SI,0.0839666798710823,0.08270283043384552,0.08272009714468023
qwen,mean_pool_hs,23,False,DI,0.998766303062439,0.9985749572649675,0.9988652467727661
qwen,mean_pool_hs,23,False,II,0.9979641437530518,0.9977782526957002,0.9980606613328664
qwen,mean_pool_hs,23,False,SI,0.9984403252601624,0.9981208475859847,0.9986317648646511
qwen,mean_pool_hs,23,True,DI,0.15712887048721313,0.14784987270856642,0.15113219180093507
qwen,mean_pool_hs,23,True,II,0.009223087690770626,0.020613651722669605,0.020660662105447043
qwen,mean_pool_hs,23,True,SI,0.07401397079229355,0.07265190780162811,0.07268635014759625
qwen,mean_pool_hs,24,False,DI,0.9982704520225525,0.9980467540038801,0.9984000197903481
qwen,mean_pool_hs,24,False,II,0.9971500039100647,0.9969246073677084,0.9972948293690682
qwen,mean_pool_hs,24,False,SI,0.9976442456245422,0.9970550123762846,0.9980088579367363
qwen,mean_pool_hs,24,True,DI,0.1306135505437851,0.12488722801209559,0.12615347877169036
qwen,mean_pool_hs,24,True,II,0.001880923518911004,0.014967381022870646,0.014986940275583146
qwen,mean_pool_hs,24,True,SI,0.05389338731765747,0.05534312501549721,0.05536768629295419
qwen,mean_pool_hs,25,False,DI,0.997797429561615,0.9975392673515985,0.9979380879570675
qwen,mean_pool_hs,25,False,II,0.9963441491127014,0.9960523120018149,0.996515252259328
qwen,mean_pool_hs,25,False,SI,0.9970170259475708,0.996317459695928,0.9974512520981728
qwen,mean_pool_hs,25,True,DI,0.12474104762077332,0.12388172000646593,0.12390511275727503
qwen,mean_pool_hs,25,True,II,5.7670615206006914e-05,0.011714860796928472,0.01172072525458728
qwen,mean_pool_hs,25,True,SI,0.05065864324569702,0.05164062976837158,0.05167503768694457
qwen,mean_pool_hs,26,False,DI,0.997270941734314,0.9969909618371202,0.9974414157742156
qwen,mean_pool_hs,26,False,II,0.995434045791626,0.9951117670482752,0.9956450054825655
qwen,mean_pool_hs,26,False,SI,0.9962377548217773,0.9953845916803812,0.9967630062347032
qwen,mean_pool_hs,26,True,DI,0.1261579990386963,0.1255192756652832,0.12553656096648327
qwen,mean_pool_hs,26,True,II,0.0006704569095745683,0.012772201560437747,0.012785121510717465
qwen,mean_pool_hs,26,True,SI,0.049118172377347946,0.05073591694235802,0.05077754157864863
qwen,mean_pool_hs,27,False,DI,0.9935470819473267,0.9928730549636491,0.9938949873966614
qwen,mean_pool_hs,27,False,II,0.989824652671814,0.9892590652644956,0.9900793466656566
qwen,mean_pool_hs,27,False,SI,0.9910426735877991,0.9897301178035683,0.9917753151292661
qwen,mean_pool_hs,27,True,DI,0.12600232660770416,0.12490686774253845,0.12492490485605716
qwen,mean_pool_hs,27,True,II,0.0009593947906978428,0.01249550841748726,0.01250682009590901
qwen,mean_pool_hs,27,True,SI,0.04905800521373749,0.050933610647916794,0.0509871726628858
qwen_base,last_token_hs,0,False,DI,0.9999999403953552,0.9999999403953552,0.9999999403953552
qwen_base,last_token_hs,0,False,II,0.9999999403953552,0.9999999403953552,0.9999999403953552
qwen_base,last_token_hs,0,False,SI,0.9999999403953552,0.9999999403953552,0.9999999403953552
qwen_base,last_token_hs,0,True,DI,0.0,0.0,0.0
qwen_base,last_token_hs,0,True,II,0.0,0.0,0.0
qwen_base,last_token_hs,0,True,SI,0.0,0.0,0.0
qwen_base,last_token_hs,1,False,DI,0.9645736217498779,0.9584202725888749,0.9679065169653022
qwen_base,last_token_hs,1,False,II,0.964976966381073,0.958588890413685,0.9686448357139124
qwen_base,last_token_hs,1,False,SI,0.9618161916732788,0.9546668556050029,0.9650933670709357
qwen_base,last_token_hs,1,True,DI,-0.025896333158016205,-0.019738733768463128,-0.01972173953410831
qwen_base,last_token_hs,1,True,II,-0.029847390949726105,-0.02304140664637087,-0.023037784966603882
qwen_base,last_token_hs,1,True,SI,-0.030115846544504166,-0.019146133214235306,-0.019144285351244343
qwen_base,last_token_hs,2,False,DI,0.9617059826850891,0.956756603279609,0.9645164871711803
qwen_base,last_token_hs,2,False,II,0.9622985124588013,0.9576930067018811,0.9647737341410187
qwen_base,last_token_hs,2,False,SI,0.9601601958274841,0.9566584805068615,0.9623071450200027
qwen_base,last_token_hs,2,True,DI,-0.025723788887262344,-0.017308300361037254,-0.01729046619589232
qwen_base,last_token_hs,2,True,II,-0.03530646115541458,-0.025659533217548915,-0.02563051748382953
qwen_base,last_token_hs,2,True,SI,-0.037050407379865646,-0.024777851998806,-0.024763492005283307
qwen_base,last_token_hs,3,False,DI,0.9557948708534241,0.9489287177508403,0.9604394995177118
qwen_base,last_token_hs,3,False,II,0.9580397605895996,0.9516914716408081,0.9622233006904771
qwen_base,last_token_hs,3,False,SI,0.9551772475242615,0.9497577725858658,0.9585305567078313
qwen_base,last_token_hs,3,True,DI,-0.0038580610416829586,-0.0008357317419722676,-0.0008271535258628875
qwen_base,last_token_hs,3,True,II,-0.02811841480433941,-0.02047285437583797,-0.020458836878757953
qwen_base,last_token_hs,3,True,SI,-0.028942566365003586,-0.015800759196281433,-0.01579766672538749
qwen_base,last_token_hs,4,False,DI,0.9152203798294067,0.9052331351021485,0.9210883139422177
qwen_base,last_token_hs,4,False,II,0.9135069847106934,0.9036929700623104,0.9202535463345535
qwen_base,last_token_hs,4,False,SI,0.9067313075065613,0.899489498299996,0.911424382312162
qwen_base,last_token_hs,4,True,DI,-0.0006879717693664134,0.0011381503427404882,0.0011603353213050082
qwen_base,last_token_hs,4,True,II,-0.03971638157963753,-0.031241761520495865,-0.031229802304596797
qwen_base,last_token_hs,4,True,SI,-0.03520318120718002,-0.02670464478433132,-0.02669909693387379
qwen_base,last_token_hs,5,False,DI,0.9094297885894775,0.8974815884173779,0.9172979557420857
qwen_base,last_token_hs,5,False,II,0.9049851894378662,0.8905496235287996,0.9135965485084897
qwen_base,last_token_hs,5,False,SI,0.9012840390205383,0.8869998795734063,0.9082849758194971
qwen_base,last_token_hs,5,True,DI,0.0044511123560369015,0.005939582362771443,0.00596900811220289
qwen_base,last_token_hs,5,True,II,-0.03288168087601662,-0.028222145512700074,-0.02816347337373971
qwen_base,last_token_hs,5,True,SI,-0.030331548303365707,-0.0205065719783306,-0.020496194136442523
qwen_base,last_token_hs,6,False,DI,0.9192282557487488,0.9074774624711733,0.926510080908927
qwen_base,last_token_hs,6,False,II,0.9147283434867859,0.902518366086514,0.9221262543835517
qwen_base,last_token_hs,6,False,SI,0.9093060493469238,0.8954373092970667,0.9167921004629946
qwen_base,last_token_hs,6,True,DI,0.024061618372797966,0.018489450216296877,0.018849953827046507
qwen_base,last_token_hs,6,True,II,-0.022283006459474564,-0.016492694616317125,-0.016437608636331064
qwen_base,last_token_hs,6,True,SI,-0.015533295460045338,-0.004678295459598301,-0.004669163997619836
qwen_base,last_token_hs,7,False,DI,0.9090250134468079,0.896247304321776,0.9168792205358601
qwen_base,last_token_hs,7,False,II,0.9032695293426514,0.890026409050764,0.9118048472982794
qwen_base,last_token_hs,7,False,SI,0.9028300642967224,0.8901633355391833,0.9096595067835029
qwen_base,last_token_hs,7,True,DI,0.01854310743510723,0.015898905694485342,0.016019736943597512
qwen_base,last_token_hs,7,True,II,-0.026871556416153908,-0.016005327925086004,-0.015999212238570548
qwen_base,last_token_hs,7,True,SI,-0.010319720953702927,-0.0018998023588210342,-0.0018710307923735581
qwen_base,last_token_hs,8,False,DI,0.8849716186523438,0.8676442815964098,0.895451123073563
qwen_base,last_token_hs,8,False,II,0.8717923164367676,0.8563204177253487,0.8824840520961844
qwen_base,last_token_hs,8,False,SI,0.8710415363311768,0.8569851935295302,0.8784773660781644
qwen_base,last_token_hs,8,True,DI,0.03520183637738228,0.03405670821666718,0.034083363520742586
qwen_base,last_token_hs,8,True,II,-0.028603028506040573,-0.018550755456089942,-0.018537566174065528
qwen_base,last_token_hs,8,True,SI,-0.009119411930441856,-0.0019207636360079048,-0.0018691852131633982
qwen_base,last_token_hs,9,False,DI,0.8569198846817017,0.8377162211436,0.8691794970460789
qwen_base,last_token_hs,9,False,II,0.8405436873435974,0.8225254130075627,0.8491124801377566
qwen_base,last_token_hs,9,False,SI,0.8471033573150635,0.8337394266313397,0.8538799656805869
qwen_base,last_token_hs,9,True,DI,0.054761167615652084,0.05063985660672224,0.050971087958105475
qwen_base,last_token_hs,9,True,II,-0.0222721379250288,-0.014247141778469084,-0.014237243906417571
qwen_base,last_token_hs,9,True,SI,0.0056604850105941296,0.010958314873278141,0.011018057317724443
qwen_base,last_token_hs,10,False,DI,0.8497635722160339,0.8252496246218282,0.8649629531238746
qwen_base,last_token_hs,10,False,II,0.8307206034660339,0.8195214459527587,0.836416912695011
qwen_base,last_token_hs,10,False,SI,0.8351758718490601,0.818466628486643,0.846692899642583
qwen_base,last_token_hs,10,True,DI,0.06661123782396317,0.053369771689181826,0.05715853579898259
qwen_base,last_token_hs,10,True,II,-0.02968069724738598,-0.017048651352524754,-0.01704035402288416
qwen_base,last_token_hs,10,True,SI,0.014510911889374256,0.023688381537795067,0.023693373794398002
qwen_base,last_token_hs,11,False,DI,0.8667277097702026,0.8427474874047517,0.882131559941897
qwen_base,last_token_hs,11,False,II,0.8399423360824585,0.8279978495530422,0.8466545932461366
qwen_base,last_token_hs,11,False,SI,0.8455811142921448,0.8236319248408518,0.8600096590668364
qwen_base,last_token_hs,11,True,DI,0.07445968687534332,0.061552729459167795,0.07079473130575492
qwen_base,last_token_hs,11,True,II,-0.029099484905600548,-0.019138084724545458,-0.019133267787768943
qwen_base,last_token_hs,11,True,SI,0.011776495724916458,0.018801189959049225,0.01882053269774874
qwen_base,last_token_hs,12,False,DI,0.8642014265060425,0.8386993155578343,0.8812574692489581
qwen_base,last_token_hs,12,False,II,0.833258867263794,0.8231114651947607,0.839594819381144
qwen_base,last_token_hs,12,False,SI,0.8436300158500671,0.8221853023709116,0.8571316903515067
qwen_base,last_token_hs,12,True,DI,0.11142868548631668,0.08565306685787612,0.114231678480401
qwen_base,last_token_hs,12,True,II,-0.024605371057987213,-0.01774151809513553,-0.017709962573911178
qwen_base,last_token_hs,12,True,SI,0.03050929307937622,0.032956600189208984,0.032973243422805616
qwen_base,last_token_hs,13,False,DI,0.8644411563873291,0.8353976373971161,0.8831067264639783
qwen_base,last_token_hs,13,False,II,0.8265978097915649,0.811444579775047,0.8368788158266411
qwen_base,last_token_hs,13,False,SI,0.8393772840499878,0.8167618868316597,0.8537654544526904
qwen_base,last_token_hs,13,True,DI,0.1391865611076355,0.09511857723789466,0.1618435247769729
qwen_base,last_token_hs,13,True,II,-0.022402379661798477,-0.014475686475634575,-0.01447318811723054
qwen_base,last_token_hs,13,True,SI,0.050646327435970306,0.04832740500569345,0.048424536025347464
qwen_base,last_token_hs,14,False,DI,0.8734864592552185,0.8468828962993604,0.8902078387938813
qwen_base,last_token_hs,14,False,II,0.8337568640708923,0.8225284590508481,0.8409324278726885
qwen_base,last_token_hs,14,False,SI,0.8435174226760864,0.8199693164984354,0.8588793811482431
qwen_base,last_token_hs,14,True,DI,0.15929469466209412,0.10521684666392223,0.18921807920530015
qwen_base,last_token_hs,14,True,II,-0.012575714848935604,-0.009258255362510667,-0.009239200956681536
qwen_base,last_token_hs,14,True,SI,0.06879472732543945,0.05930369719862945,0.059868954958341054
qwen_base,last_token_hs,15,False,DI,0.8744351863861084,0.8495741381139816,0.8904165277797853
qwen_base,last_token_hs,15,False,II,0.8293812274932861,0.8162011494226037,0.8346610282380041
qwen_base,last_token_hs,15,False,SI,0.836798369884491,0.8075091318904926,0.8554271558690917
qwen_base,last_token_hs,15,True,DI,0.1625392585992813,0.10841692501074443,0.19257895979930847
qwen_base,last_token_hs,15,True,II,-0.0012353970669209957,0.00032057077623903757,0.000334287103693364
qwen_base,last_token_hs,15,True,SI,0.0717991292476654,0.059044376015664944,0.06240687252072515
qwen_base,last_token_hs,16,False,DI,0.8883148431777954,0.866278733685743,0.9026813548950285
qwen_base,last_token_hs,16,False,II,0.8458524346351624,0.8322785272436318,0.8516664802462037
qwen_base,last_token_hs,16,False,SI,0.8488961458206177,0.8248077815420715,0.8648068324622621
qwen_base,last_token_hs,16,True,DI,0.17675679922103882,0.11606726681332932,0.21739620018206512
qwen_base,last_token_hs,16,True,II,-0.004897387232631445,-0.002331782365217805,-0.0023297009099793988
qwen_base,last_token_hs,16,True,SI,0.08325468748807907,0.06646478176415632,0.08242507624548222
qwen_base,last_token_hs,17,False,DI,0.8749744296073914,0.851632623364384,0.8903103326559758
qwen_base,last_token_hs,17,False,II,0.8338291645050049,0.8144530807506554,0.8433975743938418
qwen_base,last_token_hs,17,False,SI,0.8415819406509399,0.8198852400146807,0.8556019789296437
qwen_base,last_token_hs,17,True,DI,0.1862000823020935,0.12220708710763342,0.2274489256810048
qwen_base,last_token_hs,17,True,II,-0.0002888784511014819,0.0015290915034711365,0.0015479440851335967
qwen_base,last_token_hs,17,True,SI,0.08829115331172943,0.06972666084967272,0.0859844061678455
qwen_base,last_token_hs,18,False,DI,0.8783143758773804,0.8556623394919782,0.8929503418381681
qwen_base,last_token_hs,18,False,II,0.8425038456916809,0.8224679761209258,0.8521126933697475
qwen_base,last_token_hs,18,False,SI,0.8471030592918396,0.8268633964524441,0.8611528071464443
qwen_base,last_token_hs,18,True,DI,0.1818225383758545,0.12390793977166156,0.21893943770291466
qwen_base,last_token_hs,18,True,II,0.0018623494543135166,0.003147208597511053,0.003178399394100991
qwen_base,last_token_hs,18,True,SI,0.09375692903995514,0.0743392409504369,0.09436568534986348
qwen_base,last_token_hs,19,False,DI,0.8829643130302429,0.8601039379062225,0.8977871406089034
qwen_base,last_token_hs,19,False,II,0.8534921407699585,0.8364288256033086,0.8617051892913098
qwen_base,last_token_hs,19,False,SI,0.8544414639472961,0.8328434743769441,0.8709691996017812
qwen_base,last_token_hs,19,True,DI,0.17825257778167725,0.11743573001084817,0.2147240336388953
qwen_base,last_token_hs,19,True,II,0.002105311257764697,0.0010732216760516167,0.001107405757982814
qwen_base,last_token_hs,19,True,SI,0.10058314353227615,0.07714796817891621,0.10194568688233276
qwen_base,last_token_hs,20,False,DI,0.8677064180374146,0.8422321182628737,0.885652122707334
qwen_base,last_token_hs,20,False,II,0.8432135581970215,0.8132746048781375,0.8583440144617892
qwen_base,last_token_hs,20,False,SI,0.8476207852363586,0.8171989747434295,0.8694279657618924
qwen_base,last_token_hs,20,True,DI,0.17627041041851044,0.12187130889706496,0.20988443014488692
qwen_base,last_token_hs,20,True,II,0.006546351592987776,-0.00011794265446843522,0.0016216405892025634
qwen_base,last_token_hs,20,True,SI,0.11606476455926895,0.08166292720653995,0.13168834359582582
qwen_base,last_token_hs,21,False,DI,0.8681654334068298,0.8420915817897235,0.8865370630333922
qwen_base,last_token_hs,21,False,II,0.8472896814346313,0.806838765242336,0.8680769872632593
qwen_base,last_token_hs,21,False,SI,0.8525341153144836,0.8208643685768852,0.8749942123658654
qwen_base,last_token_hs,21,True,DI,0.1710355430841446,0.12241676943995802,0.20017736565112457
qwen_base,last_token_hs,21,True,II,0.008296599611639977,0.0021295121405332947,0.004362187095150197
qwen_base,last_token_hs,21,True,SI,0.12946762144565582,0.08776833102805985,0.15894199765414746
qwen_base,last_token_hs,22,False,DI,0.864151120185852,0.8376758935359987,0.8816308597804191
qwen_base,last_token_hs,22,False,II,0.8395698070526123,0.7808898545916692,0.8685297090620788
qwen_base,last_token_hs,22,False,SI,0.8525751829147339,0.8220594969764027,0.8754547754606727
qwen_base,last_token_hs,22,True,DI,0.15679199993610382,0.11747748468309785,0.1794473362197131
qwen_base,last_token_hs,22,True,II,0.003613054985180497,-0.0022625979036080303,-0.0013629703793888426
qwen_base,last_token_hs,22,True,SI,0.12064972519874573,0.07691725454138994,0.15414942573709087
qwen_base,last_token_hs,23,False,DI,0.8473265767097473,0.821852150451,0.8648723177147206
qwen_base,last_token_hs,23,False,II,0.8236950635910034,0.7452007164218825,0.8612615773305731
qwen_base,last_token_hs,23,False,SI,0.8415975570678711,0.8111941490360123,0.8646267920807685
qwen_base,last_token_hs,23,True,DI,0.1313575804233551,0.10586238262542298,0.1386906178021271
qwen_base,last_token_hs,23,True,II,-0.0023003139067441225,-0.009387248195707357,-0.009094095635990203
qwen_base,last_token_hs,23,True,SI,0.1079568937420845,0.06290410096089544,0.14574959014793126
qwen_base,last_token_hs,24,False,DI,0.848682701587677,0.824180986209034,0.8662337287713576
qwen_base,last_token_hs,24,False,II,0.81797194480896,0.7180073538544526,0.8632440927120634
qwen_base,last_token_hs,24,False,SI,0.838750422000885,0.806099496473738,0.860457092603951
qwen_base,last_token_hs,24,True,DI,0.12511901557445526,0.10520565586363424,0.12639787381924592
qwen_base,last_token_hs,24,True,II,-0.007237838115543127,-0.012262959964570745,-0.009752524415301366
qwen_base,last_token_hs,24,True,SI,0.10225462168455124,0.05977389067324794,0.13454031319188775
qwen_base,last_token_hs,25,False,DI,0.8550955653190613,0.8304146261602173,0.8731678526055611
qwen_base,last_token_hs,25,False,II,0.8181684017181396,0.7049161797326946,0.869353434081522
qwen_base,last_token_hs,25,False,SI,0.8437105417251587,0.8141410095494598,0.8606083273832554
qwen_base,last_token_hs,25,True,DI,0.10577144473791122,0.09331893921649453,0.10436609281884389
qwen_base,last_token_hs,25,True,II,-0.010985643602907658,-0.014750378206372204,-0.01418929683750851
qwen_base,last_token_hs,25,True,SI,0.08955618739128113,0.05111093072766437,0.11482601327987393
